                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.9265,                  1.106,                 1.7387,                0.66595,                0.52406,                0.57079,                0.35124,                 2.8958,                 2.5026,                 2.0308,               0.007822,               0.007822,               0.007822
                     68,                 1.9519,                  1.127,                 1.7427,                0.74799,                 0.5151,                0.58197,                0.35931,                 2.8649,                 2.6004,                 2.0208,               0.007789,               0.007789,               0.007789
                     69,                 1.8901,                 1.0734,                 1.7317,                 0.7567,                0.49995,                 0.5701,                 0.3605,                 2.8345,                 2.4695,                 2.0314,               0.007756,               0.007756,               0.007756
                     70,                 1.9084,                  1.098,                 1.7355,                  0.708,                0.51155,                 0.5676,                0.35169,                 2.8377,                 2.6564,                  2.017,               0.007723,               0.007723,               0.007723
                     71,                 1.9012,                 1.0988,                 1.7395,                0.65652,                0.56306,                0.58798,                0.36481,                 2.8048,                 2.3404,                 2.0168,                0.00769,                0.00769,                0.00769
                     72,                 1.8744,                 1.0792,                 1.7345,                0.71683,                0.52398,                0.57186,                0.36042,                 2.8371,                 2.6409,                 2.0375,               0.007657,               0.007657,               0.007657
                     73,                  1.876,                 1.0732,                 1.7343,                0.69279,                0.55076,                0.59433,                0.37123,                 2.8422,                 2.4013,                 2.0331,               0.007624,               0.007624,               0.007624
                     74,                 1.8754,                 1.0814,                 1.7304,                0.76149,                 0.4962,                0.58458,                0.37148,                 2.8014,                 2.7033,                 2.0331,               0.007591,               0.007591,               0.007591
                     75,                 1.8945,                 1.0708,                 1.7348,                0.70899,                0.52309,                0.56976,                0.35471,                 2.8657,                 2.6589,                 2.0459,               0.007558,               0.007558,               0.007558
                     76,                 1.8795,                 1.0819,                 1.7303,                0.68774,                0.51639,                0.56642,                0.34849,                 2.8534,                 2.6328,                  2.026,               0.007525,               0.007525,               0.007525
                     77,                 1.8605,                 1.0579,                 1.7236,                0.74997,                0.51413,                0.58299,                0.35932,                 2.8762,                 2.6166,                 2.0325,               0.007492,               0.007492,               0.007492
                     78,                 1.8481,                 1.0452,                 1.7275,                0.65481,                0.55425,                0.57644,                0.35019,                 2.8747,                  2.492,                 2.0253,               0.007459,               0.007459,               0.007459
                     79,                 1.8741,                 1.0517,                  1.727,                0.72756,                0.54075,                0.59059,                 0.3519,                 2.9277,                 2.3678,                 2.0484,               0.007426,               0.007426,               0.007426
                     80,                 1.8131,                 1.0219,                 1.7181,                 0.7046,                0.54352,                0.58684,                0.36449,                 2.8189,                 2.4745,                  2.043,               0.007393,               0.007393,               0.007393
                     81,                 1.8241,                 1.0259,                 1.7214,                 0.7224,                0.53848,                0.58799,                0.37093,                 2.7892,                  2.616,                 2.0337,                0.00736,                0.00736,                0.00736
                     82,                 1.8264,                 1.0335,                 1.7233,                0.70752,                0.52398,                0.57578,                0.35847,                 2.8393,                 2.6282,                 2.0255,               0.007327,               0.007327,               0.007327
                     83,                 1.8176,                 1.0156,                 1.7243,                0.74664,                0.51296,                 0.5741,                0.34735,                 2.9276,                 2.5857,                 2.0326,               0.007294,               0.007294,               0.007294
                     84,                  1.805,                 1.0114,                 1.7241,                0.74608,                0.52664,                0.59123,                0.37416,                 2.7946,                  2.473,                 2.0126,               0.007261,               0.007261,               0.007261
                     85,                 1.7959,                 1.0134,                 1.7209,                 0.7198,                0.54707,                0.59514,                0.36505,                 2.8373,                 2.4745,                 2.0305,               0.007228,               0.007228,               0.007228
                     86,                 1.8067,                  1.013,                 1.7169,                0.71625,                0.54263,                0.58845,                0.36405,                 2.7943,                 2.3942,                 2.0266,               0.007195,               0.007195,               0.007195
                     87,                 1.7737,                0.98707,                 1.7152,                0.71681,                0.51865,                0.58237,                0.36216,                 2.8632,                 2.7302,                 2.0232,               0.007162,               0.007162,               0.007162
