                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                  1.319,                0.99371,                 1.0326,                   0.63,                0.44139,                0.44689,                0.25159,                 1.5359,                  1.298,                 1.1015,               0.009307,               0.009307,               0.009307
                     23,                 1.3066,                0.97341,                 1.0211,                0.57208,                0.45826,                0.45278,                0.22579,                 1.7869,                 1.3466,                 1.1706,               0.009274,               0.009274,               0.009274
                     24,                 1.3153,                 0.9389,                 1.0182,                0.54896,                0.47883,                0.46098,                0.24021,                 1.6498,                 1.4336,                 1.1412,               0.009241,               0.009241,               0.009241
                     25,                 1.2662,                0.92509,                 1.0118,                0.62978,                0.44494,                0.46951,                0.22028,                 1.8182,                 1.3664,                  1.178,               0.009208,               0.009208,               0.009208
                     26,                 1.2544,                0.91281,                 1.0035,                0.62039,                 0.4698,                0.46081,                0.23947,                  1.651,                 1.3515,                 1.1463,               0.009175,               0.009175,               0.009175
                     27,                  1.226,                0.88101,                0.99667,                0.59595,                0.47158,                0.48269,                 0.2716,                 1.5579,                 1.3507,                 1.1194,               0.009142,               0.009142,               0.009142
                     28,                 1.1991,                0.86408,                0.98726,                0.63734,                 0.4476,                0.48222,                 0.2589,                 1.6004,                 1.4182,                 1.1335,               0.009109,               0.009109,               0.009109
                     29,                 1.1794,                0.84717,                0.98831,                0.66642,                0.49822,                0.54084,                0.31261,                 1.4791,                 1.1899,                 1.1005,               0.009076,               0.009076,               0.009076
                     30,                 1.1818,                0.83852,                0.98075,                0.68755,                0.51593,                 0.5567,                0.32388,                 1.4503,                 1.1575,                 1.0973,               0.009043,               0.009043,               0.009043
                     31,                 1.1749,                0.82117,                 0.9808,                0.62149,                0.48996,                0.50597,                0.27154,                 1.5944,                 1.2555,                 1.1319,                0.00901,                0.00901,                0.00901
                     32,                 1.1333,                0.79642,                0.97192,                0.68816,                0.48313,                0.52676,                0.28301,                   1.55,                 1.2064,                 1.1099,               0.008977,               0.008977,               0.008977
                     33,                 1.1297,                0.79425,                0.97114,                0.67493,                0.45737,                0.50347,                0.29548,                  1.485,                 1.2588,                 1.1207,               0.008944,               0.008944,               0.008944
                     34,                 1.1176,                0.77909,                0.96855,                0.72032,                0.47602,                0.51743,                0.29207,                 1.5353,                 1.2398,                 1.1232,               0.008911,               0.008911,               0.008911
                     35,                 1.1261,                0.78056,                 0.9694,                0.69473,                0.44869,                0.50039,                 0.2711,                 1.5801,                 1.2997,                 1.1308,               0.008878,               0.008878,               0.008878
                     36,                 1.1271,                0.77208,                 0.9684,                0.64957,                0.49734,                0.52215,                0.29436,                 1.4473,                 1.2523,                 1.0816,               0.008845,               0.008845,               0.008845
                     37,                 1.1137,                 0.7746,                 0.9603,                0.71875,                 0.4778,                0.54338,                0.28851,                 1.5585,                 1.2352,                 1.1224,               0.008812,               0.008812,               0.008812
                     38,                 1.0917,                0.74333,                0.95591,                0.69279,                0.50266,                 0.5503,                0.28846,                 1.5657,                 1.2338,                 1.1209,               0.008779,               0.008779,               0.008779
                     39,                 1.0802,                0.73437,                0.94881,                0.69123,                0.52131,                0.56315,                0.34891,                 1.3163,                 1.1064,                 1.0621,               0.008746,               0.008746,               0.008746
                     40,                 1.0708,                0.72423,                 0.9489,                0.69128,                0.51904,                0.55249,                 0.3112,                 1.4671,                 1.1599,                 1.1132,               0.008713,               0.008713,               0.008713
                     41,                 1.0618,                0.71172,                0.94766,                0.69047,                0.49131,                0.54275,                0.28676,                 1.5398,                 1.2162,                 1.1184,                0.00868,                0.00868,                0.00868
                     42,                 1.0732,                0.70725,                0.94312,                0.66913,                0.51776,                0.54658,                0.30517,                 1.5051,                 1.1464,                 1.1068,               0.008647,               0.008647,               0.008647
                     43,                 1.0482,                0.70743,                0.94272,                0.69406,                0.52043,                0.54781,                0.32238,                  1.444,                 1.2215,                 1.1147,               0.008614,               0.008614,               0.008614
                     44,                 1.0072,                0.67332,                0.93381,                0.67347,                0.51687,                0.55274,                0.31907,                 1.4623,                  1.132,                 1.0924,               0.008581,               0.008581,               0.008581
                     45,                 1.0175,                0.68535,                0.93423,                   0.67,                 0.5222,                0.55034,                0.32534,                 1.3595,                 1.1452,                 1.0699,               0.008548,               0.008548,               0.008548
                     46,                 1.0288,                0.68781,                0.93363,                0.73225,                0.50178,                0.56207,                0.31325,                 1.4396,                 1.1423,                 1.0946,               0.008515,               0.008515,               0.008515
                     47,                0.99789,                0.66491,                0.93336,                0.69553,                0.51954,                0.53576,                0.31933,                 1.4126,                 1.1641,                 1.0973,               0.008482,               0.008482,               0.008482
                     48,                0.97733,                0.65291,                0.92701,                0.70128,                0.47602,                0.53679,                0.29852,                 1.4719,                 1.1703,                 1.1037,               0.008449,               0.008449,               0.008449
                     49,                0.98313,                0.65112,                0.92727,                0.66916,                0.52043,                0.55354,                0.31125,                 1.4468,                 1.1835,                 1.1063,               0.008416,               0.008416,               0.008416
                     50,                0.96485,                0.64497,                0.92483,                 0.6813,                0.52399,                0.55813,                0.33157,                 1.3911,                 1.1867,                 1.0708,               0.008383,               0.008383,               0.008383
                     51,                0.96585,                0.63913,                0.92205,                0.63901,                0.50444,                0.53483,                0.30942,                  1.457,                 1.2328,                 1.0963,                0.00835,                0.00835,                0.00835
                     52,                 0.9525,                0.62797,                0.91542,                0.67404,                0.53259,                0.56372,                0.32692,                  1.418,                 1.1273,                 1.0879,               0.008317,               0.008317,               0.008317
                     53,                0.96166,                0.63293,                0.92065,                 0.7361,                0.49112,                0.55298,                0.31265,                 1.4571,                 1.2113,                 1.0863,               0.008284,               0.008284,               0.008284
                     54,                0.93556,                0.61267,                0.91521,                0.73792,                0.49645,                0.56499,                0.33071,                 1.3648,                 1.1184,                 1.0726,               0.008251,               0.008251,               0.008251
                     55,                0.94298,                0.62443,                0.91643,                0.71623,                0.51776,                0.57054,                0.34534,                 1.3434,                 1.0888,                 1.0715,               0.008218,               0.008218,               0.008218
                     56,                0.93843,                0.61871,                0.91605,                0.68699,                0.49315,                0.54276,                 0.3254,                 1.3828,                 1.1559,                 1.0788,               0.008185,               0.008185,               0.008185
                     57,                0.95435,                 0.6207,                0.91653,                0.70395,                0.52043,                0.56406,                0.32715,                 1.3925,                 1.1744,                 1.0759,               0.008152,               0.008152,               0.008152
                     58,                0.92678,                0.60379,                0.91312,                0.72139,                0.50888,                0.56636,                0.33389,                 1.4015,                 1.1509,                  1.078,               0.008119,               0.008119,               0.008119
                     59,                0.92004,                0.60275,                0.90831,                0.69919,                    0.5,                0.54758,                0.32052,                 1.3827,                 1.1586,                  1.077,               0.008086,               0.008086,               0.008086
                     60,                0.91631,                0.59765,                0.90547,                0.70045,                0.52748,                0.56406,                0.33862,                 1.3548,                 1.2273,                 1.0763,               0.008053,               0.008053,               0.008053
                     61,                0.91092,                0.59643,                0.90308,                0.72879,                0.48401,                0.55059,                0.33085,                 1.3481,                 1.1959,                 1.0614,                0.00802,                0.00802,                0.00802
                     62,                0.94434,                0.60322,                0.90951,                0.73238,                 0.4958,                0.56668,                0.33746,                 1.3687,                 1.1228,                 1.0626,               0.007987,               0.007987,               0.007987
                     63,                0.91432,                0.58967,                0.90545,                0.68319,                0.51708,                0.56272,                0.32569,                 1.4339,                 1.2187,                 1.0852,               0.007954,               0.007954,               0.007954
                     64,                0.89538,                0.58484,                0.90505,                0.73388,                0.51923,                 0.5833,                 0.3375,                 1.4096,                 1.2245,                 1.0912,               0.007921,               0.007921,               0.007921
                     65,                0.89745,                0.58314,                0.90068,                0.67146,                0.55417,                0.58886,                0.35645,                 1.3266,                 1.0993,                 1.0639,               0.007888,               0.007888,               0.007888
                     66,                0.89744,                0.57757,                0.90063,                0.70512,                0.49734,                 0.5595,                0.31604,                 1.4427,                 1.1988,                 1.1049,               0.007855,               0.007855,               0.007855
                     67,                0.89768,                0.57095,                 0.8998,                0.69367,                0.51281,                0.56514,                0.33503,                 1.3809,                 1.1853,                 1.0881,               0.007822,               0.007822,               0.007822
                     68,                0.92637,                0.58852,                0.90526,                0.69704,                0.51082,                0.56529,                0.31635,                 1.4641,                 1.1713,                 1.0993,               0.007789,               0.007789,               0.007789
                     69,                0.89685,                0.57099,                0.89999,                0.72135,                0.52879,                0.57842,                0.34925,                 1.3334,                 1.1017,                  1.067,               0.007756,               0.007756,               0.007756
                     70,                 0.8817,                0.56241,                0.89699,                0.73318,                    0.5,                0.56906,                0.33785,                 1.4004,                 1.1173,                 1.0948,               0.007723,               0.007723,               0.007723
                     71,                0.87458,                 0.5645,                0.89275,                 0.7132,                0.52487,                0.57172,                0.34598,                 1.3759,                 1.1208,                 1.0944,                0.00769,                0.00769,                0.00769
                     72,                0.86785,                0.56967,                0.89566,                0.71831,                0.51954,                0.58324,                0.34427,                  1.392,                 1.1004,                 1.0762,               0.007657,               0.007657,               0.007657
                     73,                0.85689,                0.55136,                0.89006,                0.71067,                0.53552,                0.58396,                0.35397,                 1.3497,                 1.1089,                 1.0775,               0.007624,               0.007624,               0.007624
                     74,                0.87199,                0.56602,                 0.8915,                0.71429,                0.49911,                0.55664,                0.33381,                 1.3727,                 1.1977,                 1.0556,               0.007591,               0.007591,               0.007591
                     75,                0.88035,                0.56568,                0.89247,                0.74986,                0.51916,                0.57626,                0.34755,                 1.3571,                 1.1014,                 1.0827,               0.007558,               0.007558,               0.007558
                     76,                0.85989,                0.55298,                0.88805,                0.69553,                0.55062,                0.59545,                0.34211,                  1.417,                 1.0901,                 1.0857,               0.007525,               0.007525,               0.007525
                     77,                 0.8702,                 0.5643,                0.89095,                0.72404,                0.54352,                 0.5899,                 0.3552,                 1.3538,                 1.1103,                 1.0649,               0.007492,               0.007492,               0.007492
                     78,                0.86183,                0.54947,                0.89078,                0.68731,                0.52309,                0.58009,                0.34379,                 1.3675,                 1.1557,                 1.0671,               0.007459,               0.007459,               0.007459
                     79,                0.86107,                0.55661,                0.88752,                0.65749,                0.54529,                 0.5776,                0.33721,                 1.4017,                 1.1201,                 1.0865,               0.007426,               0.007426,               0.007426
                     80,                 0.8827,                  0.561,                 0.8931,                0.71858,                0.52931,                0.58266,                0.35837,                 1.3035,                 1.1124,                  1.057,               0.007393,               0.007393,               0.007393
                     81,                0.84984,                0.54371,                0.88386,                0.71581,                0.54135,                0.58729,                0.35536,                 1.3343,                 1.0973,                 1.0571,                0.00736,                0.00736,                0.00736
                     82,                0.82617,                0.53617,                0.88082,                0.68672,                0.55773,                0.59152,                0.36206,                 1.3051,                 1.0838,                 1.0602,               0.007327,               0.007327,               0.007327
                     83,                0.82539,                0.53179,                0.88252,                0.76958,                0.51776,                0.59051,                0.36397,                 1.3207,                 1.0815,                 1.0686,               0.007294,               0.007294,               0.007294
                     84,                0.85286,                0.53478,                0.88041,                0.71324,                0.54352,                0.59084,                0.35671,                  1.317,                 1.1062,                 1.0517,               0.007261,               0.007261,               0.007261
                     85,                0.83009,                0.52697,                0.88035,                0.74726,                0.53641,                0.60053,                0.36342,                 1.2915,                 1.0738,                 1.0426,               0.007228,               0.007228,               0.007228
                     86,                  0.803,                0.51124,                0.87565,                0.74877,                0.54618,                0.60022,                0.36959,                 1.2853,                 1.1259,                 1.0401,               0.007195,               0.007195,               0.007195
                     87,                0.81362,                0.51822,                0.87695,                0.71388,                0.54885,                0.60181,                0.36577,                 1.2994,                 1.0387,                 1.0584,               0.007162,               0.007162,               0.007162
                     88,                0.84191,                0.53331,                0.88323,                0.68252,                0.55558,                0.59104,                0.35874,                 1.2978,                 1.0399,                 1.0608,               0.007129,               0.007129,               0.007129
                     89,                0.81484,                0.51282,                0.88021,                 0.6966,                0.55665,                0.59554,                0.35807,                 1.3351,                 1.1177,                 1.0541,               0.007096,               0.007096,               0.007096
                     90,                0.78983,                0.50324,                0.87415,                0.71439,                0.56394,                0.59824,                0.36785,                 1.2954,                 1.0522,                 1.0575,               0.007063,               0.007063,               0.007063
                     91,                0.81515,                0.52058,                0.87734,                0.72815,                0.52664,                0.59344,                0.36077,                  1.322,                 1.0581,                 1.0657,                0.00703,                0.00703,                0.00703
                     92,                0.82381,                0.52183,                0.88147,                0.74317,                0.53641,                0.60799,                0.37048,                 1.3157,                 1.0653,                 1.0558,               0.006997,               0.006997,               0.006997
                     93,                0.79575,                0.50479,                0.87067,                0.74246,                0.53908,                0.61271,                0.37195,                 1.3082,                 1.0516,                 1.0543,               0.006964,               0.006964,               0.006964
                     94,                0.78522,                0.49765,                0.87328,                0.76569,                0.50622,                0.59231,                0.36587,                 1.2896,                 1.1091,                 1.0436,               0.006931,               0.006931,               0.006931
                     95,                 0.7936,                0.50425,                0.87422,                0.71163,                0.54352,                0.59766,                0.37212,                 1.2785,                 1.0961,                 1.0518,               0.006898,               0.006898,               0.006898
                     96,                0.78985,                 0.5004,                0.87217,                0.68811,                0.57998,                0.60187,                0.37822,                 1.2487,                0.97879,                  1.046,               0.006865,               0.006865,               0.006865
                     97,                0.79683,                0.50045,                0.87449,                0.75545,                0.54085,                0.60751,                0.37603,                 1.2711,                 1.0025,                 1.0536,               0.006832,               0.006832,               0.006832
                     98,                 0.7767,                0.48641,                0.86989,                0.75498,                 0.5444,                0.61074,                0.37897,                 1.2659,                0.98503,                  1.055,               0.006799,               0.006799,               0.006799
                     99,                0.78012,                0.48642,                0.87151,                0.76185,                0.52664,                0.60488,                0.37507,                 1.2722,                 1.0436,                 1.0469,               0.006766,               0.006766,               0.006766
                    100,                0.77869,                0.48675,                0.86946,                0.76778,                0.53996,                0.61776,                 0.3837,                 1.2533,                0.99177,                 1.0538,               0.006733,               0.006733,               0.006733
                    101,                0.77221,                0.49559,                0.86904,                0.72568,                0.54352,                 0.6051,                0.37149,                 1.3119,                  1.092,                 1.0624,                 0.0067,                 0.0067,                 0.0067
                    102,                0.77797,                 0.4895,                0.86978,                0.72977,                0.52309,                0.59076,                0.36725,                   1.27,                 1.1232,                 1.0417,               0.006667,               0.006667,               0.006667
                    103,                0.77481,                0.48863,                0.86953,                0.71186,                0.54195,                0.60094,                0.37065,                 1.2748,                 1.0818,                 1.0567,               0.006634,               0.006634,               0.006634
                    104,                0.75951,                 0.4799,                0.86455,                0.69769,                0.55595,                 0.6026,                0.37811,                 1.2683,                 1.0489,                 1.0451,               0.006601,               0.006601,               0.006601
                    105,                0.76394,                0.48405,                0.86722,                0.68737,                0.56838,                0.60088,                0.36591,                 1.3055,                 1.1009,                 1.0567,               0.006568,               0.006568,               0.006568
                    106,                0.76984,                0.48546,                0.87072,                0.71184,                0.54263,                0.59317,                0.37077,                  1.247,                 1.0512,                 1.0483,               0.006535,               0.006535,               0.006535
                    107,                0.76213,                0.47911,                0.86423,                0.76238,                0.50149,                0.58336,                0.35795,                 1.3009,                 1.1688,                 1.0582,               0.006502,               0.006502,               0.006502
                    108,                0.75842,                0.47978,                0.86561,                0.69612,                0.55684,                0.59659,                0.37457,                 1.2496,                 1.0311,                 1.0442,               0.006469,               0.006469,               0.006469
                    109,                0.75556,                0.47891,                 0.8669,                0.73291,                0.55329,                0.61186,                0.38391,                 1.2524,                 1.0442,                 1.0462,               0.006436,               0.006436,               0.006436
                    110,                0.74306,                0.46321,                0.86152,                0.75742,                0.54085,                0.61481,                 0.3844,                 1.2398,                 1.0662,                  1.033,               0.006403,               0.006403,               0.006403
                    111,                0.73911,                0.46789,                0.86396,                0.73516,                0.53641,                0.61689,                0.38958,                  1.234,                 1.0496,                 1.0449,                0.00637,                0.00637,                0.00637
                    112,                0.74608,                0.47033,                0.86296,                0.70931,                0.56394,                0.61121,                0.38147,                 1.2605,                 1.0291,                 1.0601,               0.006337,               0.006337,               0.006337
                    113,                0.72773,                0.45915,                0.86002,                0.74999,                0.54082,                 0.6062,                0.37835,                 1.2501,                 1.1021,                 1.0466,               0.006304,               0.006304,               0.006304
                    114,                0.72818,                0.46116,                0.85813,                 0.7651,                0.52398,                0.61113,                0.38791,                 1.2094,                 1.0364,                 1.0332,               0.006271,               0.006271,               0.006271
                    115,                0.74674,                0.47019,                0.86199,                0.73432,                 0.5373,                0.59165,                0.37338,                 1.2574,                 1.1645,                 1.0497,               0.006238,               0.006238,               0.006238
                    116,                0.74623,                0.46336,                0.86121,                0.75517,                0.54796,                0.61538,                 0.3863,                 1.2272,                 1.0083,                 1.0379,               0.006205,               0.006205,               0.006205
                    117,                0.72744,                0.45696,                0.86021,                0.72961,                0.54158,                 0.6169,                0.38805,                  1.222,                0.98914,                 1.0418,               0.006172,               0.006172,               0.006172
                    118,                0.74406,                0.46591,                0.86142,                0.73616,                0.54267,                0.60833,                0.38111,                 1.2324,                 1.0433,                 1.0261,               0.006139,               0.006139,               0.006139
                    119,                0.73041,                0.45833,                0.86206,                0.71085,                0.53641,                0.59359,                0.36714,                 1.2877,                  1.148,                 1.0507,               0.006106,               0.006106,               0.006106
                    120,                 0.7286,                 0.4563,                0.85933,                0.69712,                0.56838,                0.60847,                0.37639,                 1.2619,                 1.0159,                 1.0402,               0.006073,               0.006073,               0.006073
                    121,                 0.7236,                0.45104,                 0.8593,                0.74912,                0.53286,                0.61282,                0.38673,                 1.2272,                 1.0009,                 1.0542,                0.00604,                0.00604,                0.00604
                    122,                0.72449,                0.45242,                 0.8607,                0.68732,                0.58082,                0.62211,                0.39066,                 1.2315,                 1.0072,                 1.0433,               0.006007,               0.006007,               0.006007
                    123,                 0.7212,                0.45095,                0.85736,                0.71765,                0.54618,                0.60829,                0.37675,                 1.2484,                 1.0261,                  1.053,               0.005974,               0.005974,               0.005974
                    124,                0.71439,                0.44806,                0.85657,                0.72442,                0.56039,                0.61018,                0.38508,                 1.2389,                 1.0158,                 1.0443,               0.005941,               0.005941,               0.005941
                    125,                0.72197,                0.44838,                0.85898,                0.73692,                0.53819,                0.60874,                0.38564,                 1.2307,                 1.1269,                 1.0487,               0.005908,               0.005908,               0.005908
                    126,                 0.7078,                0.43937,                0.85246,                0.72075,                0.57371,                0.61921,                0.38993,                 1.2292,                 1.0052,                 1.0409,               0.005875,               0.005875,               0.005875
                    127,                0.70625,                0.44213,                0.85483,                0.75388,                0.55417,                0.62566,                0.39627,                 1.2031,                0.98691,                 1.0275,               0.005842,               0.005842,               0.005842
                    128,                0.70986,                0.44166,                0.85495,                0.69982,                0.56572,                0.61785,                0.38558,                 1.2571,                 1.0156,                 1.0446,               0.005809,               0.005809,               0.005809
                    129,                0.73811,                0.45971,                 0.8603,                0.75729,                0.51776,                0.60178,                0.36402,                 1.3094,                 1.1189,                 1.0488,               0.005776,               0.005776,               0.005776
                    130,                0.70844,                0.43987,                0.85388,                0.79838,                 0.5222,                0.62079,                0.39838,                 1.1997,                0.98143,                 1.0284,               0.005743,               0.005743,               0.005743
                    131,                0.71161,                0.43969,                0.85329,                0.74798,                0.54826,                0.61638,                0.39519,                 1.2231,                0.99603,                 1.0397,                0.00571,                0.00571,                0.00571
                    132,                0.71186,                0.44012,                0.85532,                0.75093,                0.55684,                0.62011,                0.39475,                  1.199,                0.99764,                 1.0356,               0.005677,               0.005677,               0.005677
                    133,                0.70982,                 0.4419,                 0.8564,                 0.7195,                0.56039,                 0.6138,                0.38491,                 1.2342,                 1.0348,                  1.049,               0.005644,               0.005644,               0.005644
                    134,                0.69665,                 0.4349,                0.85309,                0.70648,                0.57075,                0.61228,                0.37769,                 1.2605,                 1.0353,                  1.049,               0.005611,               0.005611,               0.005611
                    135,                 0.6958,                0.43451,                0.85412,                0.72387,                0.56572,                0.60847,                0.38577,                 1.2438,                 1.0172,                 1.0467,               0.005578,               0.005578,               0.005578
                    136,                0.69818,                0.43728,                0.85455,                0.75751,                0.54098,                0.61737,                0.38472,                 1.2532,                0.99131,                 1.0546,               0.005545,               0.005545,               0.005545
                    137,                0.68784,                0.42567,                0.85254,                0.76921,                0.53819,                0.61391,                0.38166,                 1.2646,                0.97535,                 1.0636,               0.005512,               0.005512,               0.005512
                    138,                0.70434,                0.43621,                0.85521,                0.73303,                0.55597,                 0.6197,                0.39056,                 1.2182,                  0.968,                 1.0432,               0.005479,               0.005479,               0.005479
                    139,                0.69524,                0.42857,                0.85223,                0.75689,                0.54085,                0.62094,                0.39062,                 1.2286,                0.94769,                 1.0544,               0.005446,               0.005446,               0.005446
                    140,                0.68414,                0.41975,                0.85224,                0.67275,                0.57144,                0.60286,                0.38313,                 1.2269,                 1.0277,                 1.0446,               0.005413,               0.005413,               0.005413
                    141,                0.67767,                0.41701,                0.84907,                0.73428,                0.56039,                0.62241,                0.39441,                 1.2312,                0.98809,                 1.0427,                0.00538,                0.00538,                0.00538
                    142,                 0.6857,                0.41961,                0.84836,                0.72208,                0.57016,                0.62432,                0.39922,                 1.2063,                0.94266,                 1.0433,               0.005347,               0.005347,               0.005347
                    143,                0.69265,                0.42817,                0.85145,                0.72013,                0.56927,                0.61566,                0.39289,                 1.2273,                0.99257,                 1.0537,               0.005314,               0.005314,               0.005314
                    144,                0.67155,                0.41568,                0.84828,                0.70701,                0.57434,                0.62944,                0.40629,                  1.193,                 0.9649,                 1.0336,               0.005281,               0.005281,               0.005281
                    145,                0.67631,                0.41934,                0.84946,                0.72154,                0.53819,                0.61258,                0.38626,                 1.2048,                 1.0005,                  1.029,               0.005248,               0.005248,               0.005248
                    146,                0.67488,                0.41341,                0.85045,                0.71309,                 0.5761,                0.63149,                0.40056,                 1.1926,                0.97916,                 1.0281,               0.005215,               0.005215,               0.005215
                    147,                0.66344,                0.41095,                0.84808,                0.74302,                0.57194,                0.63269,                0.40553,                 1.1931,                 0.9791,                 1.0309,               0.005182,               0.005182,               0.005182
                    148,                0.67254,                 0.4163,                0.84652,                 0.7411,                0.55773,                0.62132,                0.39404,                 1.2346,                 1.0001,                  1.043,               0.005149,               0.005149,               0.005149
                    149,                0.69011,                0.42281,                 0.8507,                0.72385,                0.54706,                0.60341,                 0.3897,                 1.2231,                 1.1041,                  1.043,               0.005116,               0.005116,               0.005116
                    150,                0.68028,                0.41557,                0.85017,                0.70947,                0.58437,                0.62202,                0.39448,                 1.2069,                0.96632,                 1.0352,               0.005083,               0.005083,               0.005083
                    151,                0.67705,                0.41257,                0.84764,                0.74044,                 0.5751,                0.62215,                0.39826,                 1.2008,                0.97853,                 1.0311,                0.00505,                0.00505,                0.00505
                    152,                0.66552,                   0.41,                0.84585,                0.73626,                0.55861,                0.62814,                0.40125,                 1.1987,                0.96302,                  1.039,               0.005017,               0.005017,               0.005017
                    153,                 0.6787,                0.41688,                0.84876,                0.72166,                0.56661,                0.62824,                0.39443,                  1.255,                 1.0795,                  1.043,               0.004984,               0.004984,               0.004984
                    154,                0.67074,                0.41307,                0.84468,                0.70789,                0.56039,                0.61289,                0.38817,                 1.2381,                 1.0661,                 1.0452,               0.004951,               0.004951,               0.004951
                    155,                0.66983,                0.40729,                0.84622,                0.71588,                0.57105,                0.61644,                0.39193,                 1.2237,                0.97492,                 1.0528,               0.004918,               0.004918,               0.004918
                    156,                0.65957,                0.40808,                0.84874,                0.75599,                0.54529,                0.62134,                 0.3931,                 1.2339,                 1.0156,                 1.0571,               0.004885,               0.004885,               0.004885
                    157,                0.65719,                0.40665,                0.84757,                0.72923,                0.56208,                0.61963,                0.39834,                 1.1858,                0.99188,                 1.0329,               0.004852,               0.004852,               0.004852
                    158,                0.65225,                0.40368,                0.84703,                0.74612,                0.57016,                0.63467,                0.40706,                 1.1737,                0.93039,                 1.0282,               0.004819,               0.004819,               0.004819
                    159,                0.65142,                0.39993,                0.84588,                0.77384,                0.56128,                0.63856,                0.40822,                 1.1763,                0.93932,                 1.0233,               0.004786,               0.004786,               0.004786
                    160,                0.65956,                0.40393,                0.84681,                0.74483,                0.56772,                0.62713,                 0.4008,                  1.203,                0.95389,                 1.0373,               0.004753,               0.004753,               0.004753
