                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.66117,                0.39956,                0.84138,                0.74992,                0.54328,                0.59338,                0.38003,                 1.2055,                 1.0537,                 1.0486,               0.008845,               0.008845,               0.008845
                     37,                0.64992,                0.39412,                0.84175,                0.72001,                0.55684,                0.61167,                0.39359,                 1.2255,                 1.0816,                 1.0363,               0.008812,               0.008812,               0.008812
                     38,                0.63902,                0.38594,                0.83897,                0.77511,                0.55096,                0.62868,                0.39876,                 1.2095,                 1.0239,                 1.0361,               0.008779,               0.008779,               0.008779
                     39,                0.64394,                0.39061,                0.83958,                0.72092,                0.57105,                0.63302,                0.40974,                 1.1831,                0.96541,                 1.0266,               0.008746,               0.008746,               0.008746
                     40,                0.64901,                0.39149,                0.83784,                0.74782,                0.53819,                0.61519,                0.38651,                 1.2283,                0.96881,                 1.0369,               0.008713,               0.008713,               0.008713
                     41,                0.65529,                0.39143,                0.83991,                0.76081,                0.52541,                0.60197,                0.37618,                 1.2501,                 1.0294,                 1.0353,                0.00868,                0.00868,                0.00868
                     42,                0.64279,                0.38911,                0.83655,                0.76715,                0.54352,                0.61922,                0.40252,                 1.1634,                0.95788,                 1.0295,               0.008647,               0.008647,               0.008647
                     43,                0.61106,                0.36915,                 0.8342,                0.73308,                0.58082,                0.62834,                0.40417,                 1.1664,                0.92086,                 1.0235,               0.008614,               0.008614,               0.008614
                     44,                0.62803,                 0.3832,                0.83708,                0.69191,                 0.5968,                0.62859,                 0.4048,                 1.1965,                0.93693,                 1.0279,               0.008581,               0.008581,               0.008581
                     45,                0.64356,                 0.3886,                0.84154,                 0.7101,                0.57371,                0.62424,                 0.3867,                 1.2485,                 0.9804,                 1.0346,               0.008548,               0.008548,               0.008548
                     46,                0.64259,                0.38468,                0.84392,                0.77388,                0.54707,                0.61014,                 0.3833,                 1.2219,                 1.0422,                 1.0397,               0.008515,               0.008515,               0.008515
                     47,                0.63105,                0.38095,                0.83632,                0.70487,                0.56039,                0.60873,                0.38145,                 1.2266,                 1.0707,                 1.0253,               0.008482,               0.008482,               0.008482
                     48,                0.62282,                0.37768,                0.83849,                0.75512,                0.55045,                0.60868,                0.39737,                  1.163,                 1.0474,                  1.021,               0.008449,               0.008449,               0.008449
                     49,                0.62322,                0.38101,                0.83585,                0.70905,                0.58005,                0.60013,                0.38906,                 1.1623,                0.97573,                 1.0307,               0.008416,               0.008416,               0.008416
                     50,                0.60265,                0.36929,                0.83487,                 0.7448,                0.54885,                0.61721,                0.39805,                 1.1786,                0.96947,                 1.0414,               0.008383,               0.008383,               0.008383
