                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                 1.7335,                0.95722,                 1.7072,                0.70546,                0.57006,                0.60978,                0.39317,                 2.6859,                 2.3019,                 2.0065,               0.007393,               0.007393,               0.007393
                     81,                 1.7351,                0.96669,                 1.7103,                0.73913,                0.54351,                0.60897,                0.39308,                 2.6842,                 2.2172,                 2.0077,                0.00736,                0.00736,                0.00736
                     82,                 1.7315,                0.96067,                 1.7107,                0.76117,                0.53464,                0.61117,                0.39329,                 2.6881,                 2.3895,                 2.0178,               0.007327,               0.007327,               0.007327
                     83,                 1.7225,                0.96597,                 1.7073,                0.74457,                0.53846,                0.60962,                0.39261,                 2.7148,                 2.4663,                  2.022,               0.007294,               0.007294,               0.007294
                     84,                 1.7364,                0.97123,                 1.7147,                0.70527,                0.55773,                0.60979,                0.38846,                 2.7117,                 2.3951,                 2.0206,               0.007261,               0.007261,               0.007261
                     85,                 1.7249,                0.94987,                 1.7138,                0.68222,                 0.5524,                0.59858,                0.37998,                 2.7565,                 2.4457,                 2.0281,               0.007228,               0.007228,               0.007228
                     86,                 1.7177,                0.94494,                 1.7063,                0.69712,                0.57815,                0.61419,                0.39566,                 2.6565,                 2.2225,                 2.0077,               0.007195,               0.007195,               0.007195
                     87,                 1.7202,                0.95856,                 1.7067,                0.73918,                 0.5444,                0.61122,                0.39077,                  2.717,                 2.4384,                 2.0118,               0.007162,               0.007162,               0.007162
                     88,                 1.6998,                0.93759,                  1.703,                0.71323,                0.54263,                0.60373,                0.38441,                 2.7477,                 2.5091,                 2.0134,               0.007129,               0.007129,               0.007129
                     89,                 1.6868,                0.92963,                 1.7015,                0.72296,                0.55062,                0.59833,                0.38573,                 2.7232,                 2.4719,                 2.0205,               0.007096,               0.007096,               0.007096
                     90,                 1.6944,                 0.9526,                 1.7087,                0.69914,                0.55773,                0.60073,                0.38449,                 2.7167,                 2.3366,                 2.0166,               0.007063,               0.007063,               0.007063
                     91,                 1.6957,                0.92892,                 1.7024,                0.74133,                0.57016,                0.62321,                0.40449,                 2.6662,                 2.2483,                 2.0123,                0.00703,                0.00703,                0.00703
                     92,                 1.6857,                0.92038,                 1.7003,                0.75264,                0.52931,                0.60317,                0.38015,                 2.7407,                 2.4767,                 2.0191,               0.006997,               0.006997,               0.006997
                     93,                 1.6803,                0.92092,                 1.6991,                0.70054,                0.56094,                0.60142,                0.38726,                 2.6905,                 2.4281,                 2.0015,               0.006964,               0.006964,               0.006964
                     94,                 1.6499,                0.91615,                 1.6932,                0.69418,                0.56245,                0.59656,                0.38353,                 2.6764,                  2.405,                  2.011,               0.006931,               0.006931,               0.006931
                     95,                 1.6696,                0.91798,                 1.7021,                0.78903,                0.53375,                0.61615,                0.39629,                 2.6433,                 2.1924,                 2.0018,               0.006898,               0.006898,               0.006898
                     96,                 1.6865,                0.92798,                 1.7025,                0.77276,                0.53154,                0.60822,                0.38554,                 2.6965,                 2.3657,                  2.001,               0.006865,               0.006865,               0.006865
                     97,                 1.6439,                0.90933,                 1.6987,                0.78606,                0.54263,                0.61598,                0.39323,                 2.6614,                 2.3044,                 1.9972,               0.006832,               0.006832,               0.006832
                     98,                 1.6864,                0.92476,                    1.7,                0.71588,                0.57733,                0.61566,                0.40149,                 2.6404,                  2.294,                 2.0056,               0.006799,               0.006799,               0.006799
                     99,                 1.6631,                0.90348,                 1.6933,                 0.7141,                 0.5595,                0.60645,                0.39313,                 2.6892,                 2.4178,                 2.0055,               0.006766,               0.006766,               0.006766
                    100,                  1.644,                0.89751,                  1.695,                0.72256,                0.57726,                0.61281,                0.39818,                 2.6563,                 2.3342,                 2.0017,               0.006733,               0.006733,               0.006733
                    101,                 1.6481,                0.90386,                 1.6964,                0.73163,                0.56217,                0.62121,                0.40569,                 2.6203,                 2.2425,                  1.993,                 0.0067,                 0.0067,                 0.0067
                    102,                 1.6298,                0.88394,                 1.6886,                0.74928,                0.56217,                0.61481,                0.40116,                  2.668,                 2.4343,                 2.0125,               0.006667,               0.006667,               0.006667
                    103,                 1.6494,                0.90899,                 1.6944,                 0.7366,                0.58115,                0.61878,                 0.4024,                 2.6276,                 2.2769,                 1.9978,               0.006634,               0.006634,               0.006634
