                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.0738,                0.73609,                0.93486,                0.69501,                0.49023,                0.53661,                0.30572,                 1.4481,                 1.2586,                 1.0739,               0.008845,               0.008845,               0.008845
                     37,                 1.0673,                  0.735,                0.93714,                0.67022,                0.48579,                0.52082,                0.26475,                 1.6528,                 1.2835,                 1.1047,               0.008812,               0.008812,               0.008812
                     38,                 1.0549,                0.72103,                0.92946,                0.73643,                0.47691,                0.54533,                0.31914,                 1.3905,                 1.1716,                 1.0403,               0.008779,               0.008779,               0.008779
                     39,                 1.0356,                 0.6974,                0.92436,                0.70275,                 0.4849,                0.54409,                0.29025,                 1.4898,                 1.2226,                 1.0603,               0.008746,               0.008746,               0.008746
                     40,                 1.0244,                0.70114,                0.92303,                0.72959,                0.49645,                0.56248,                0.31629,                 1.4415,                 1.1801,                 1.0769,               0.008713,               0.008713,               0.008713
                     41,                 1.0236,                0.69071,                0.92241,                0.72165,                0.49822,                0.55742,                0.30313,                 1.5086,                 1.2422,                 1.0766,                0.00868,                0.00868,                0.00868
                     42,                 1.0031,                0.67425,                0.91839,                 0.7169,                0.51155,                0.56624,                0.32902,                 1.3783,                 1.1412,                 1.0473,               0.008647,               0.008647,               0.008647
                     43,                  0.984,                0.65169,                0.91259,                0.70649,                0.52487,                0.57127,                0.34116,                 1.3643,                 1.1258,                 1.0525,               0.008614,               0.008614,               0.008614
                     44,                0.98718,                0.65663,                0.91194,                0.71503,                0.48934,                0.55219,                0.31091,                  1.433,                 1.1742,                 1.0759,               0.008581,               0.008581,               0.008581
                     45,                0.97036,                0.65123,                0.91454,                0.67005,                0.48135,                0.51164,                0.29709,                 1.4463,                 1.3076,                 1.0729,               0.008548,               0.008548,               0.008548
                     46,                0.95873,                0.63718,                0.91091,                0.74916,                0.46948,                0.53382,                0.28795,                 1.5075,                 1.2205,                 1.0856,               0.008515,               0.008515,               0.008515
                     47,                0.95118,                0.63777,                0.90521,                 0.6738,                0.52664,                0.55843,                0.33648,                 1.3657,                 1.1779,                 1.0578,               0.008482,               0.008482,               0.008482
                     48,                0.93418,                0.62091,                0.90545,                0.72536,                0.50444,                0.55871,                0.31147,                 1.4714,                 1.2204,                 1.0797,               0.008449,               0.008449,               0.008449
                     49,                0.92446,                 0.6131,                 0.8989,                0.70681,                0.50888,                0.54197,                0.27392,                 1.5637,                 1.1996,                 1.0952,               0.008416,               0.008416,               0.008416
                     50,                0.94033,                  0.623,                0.90492,                0.70561,                0.53197,                0.57379,                0.32227,                 1.4206,                 1.1481,                  1.063,               0.008383,               0.008383,               0.008383
                     51,                 0.9379,                0.61457,                0.90339,                0.77827,                0.48316,                0.57495,                0.34294,                 1.3484,                 1.1029,                 1.0337,                0.00835,                0.00835,                0.00835
                     52,                0.88103,                0.58122,                0.89372,                0.68379,                0.51687,                0.55879,                0.32884,                 1.3771,                  1.192,                 1.0609,               0.008317,               0.008317,               0.008317
                     53,                 0.8986,                0.58696,                0.89629,                0.75374,                0.51155,                0.57345,                 0.3607,                 1.2946,                 1.1453,                  1.036,               0.008284,               0.008284,               0.008284
                     54,                0.89027,                0.58175,                0.89373,                0.73841,                0.50137,                0.56153,                 0.3335,                 1.3733,                 1.2116,                 1.0575,               0.008251,               0.008251,               0.008251
                     55,                0.87657,                0.57547,                0.88695,                0.70362,                0.51243,                0.56302,                0.32043,                 1.3841,                 1.2135,                  1.051,               0.008218,               0.008218,               0.008218
                     56,                0.87504,                0.57614,                0.88888,                0.71451,                0.50533,                0.56535,                0.32499,                 1.3914,                 1.2554,                 1.0511,               0.008185,               0.008185,               0.008185
                     57,                0.88791,                0.57486,                 0.8893,                0.70734,                0.50089,                0.56206,                0.31047,                 1.4611,                  1.266,                 1.0585,               0.008152,               0.008152,               0.008152
                     58,                0.87293,                 0.5593,                0.89116,                0.73221,                0.51332,                0.57774,                0.35381,                 1.2924,                 1.0658,                 1.0372,               0.008119,               0.008119,               0.008119
                     59,                0.83731,                0.54654,                0.88234,                0.71856,                0.53285,                0.59177,                0.33896,                 1.3598,                 1.1243,                 1.0416,               0.008086,               0.008086,               0.008086
                     60,                0.85675,                0.54946,                0.88246,                0.72997,                0.51243,                0.57057,                0.35014,                 1.3224,                 1.1597,                 1.0479,               0.008053,               0.008053,               0.008053
                     61,                0.85642,                0.55147,                0.88403,                0.75083,                0.51776,                 0.5886,                0.36074,                 1.2971,                 1.0403,                 1.0436,                0.00802,                0.00802,                0.00802
                     62,                0.82655,                0.53483,                0.87856,                0.70204,                0.50977,                0.55954,                0.34362,                 1.3403,                 1.1742,                 1.0536,               0.007987,               0.007987,               0.007987
                     63,                0.82603,                0.53458,                0.87835,                0.74295,                0.51155,                0.57558,                0.34604,                 1.3293,                 1.0931,                 1.0515,               0.007954,               0.007954,               0.007954
                     64,                0.84383,                0.53737,                0.87974,                0.75475,                 0.4929,                0.55933,                0.32447,                 1.3683,                  1.153,                 1.0527,               0.007921,               0.007921,               0.007921
                     65,                0.82165,                 0.5251,                0.87752,                0.71668,                0.53916,                0.59245,                0.35751,                 1.3312,                 1.0716,                 1.0442,               0.007888,               0.007888,               0.007888
                     66,                0.79553,                0.51459,                0.87374,                0.71832,                 0.5373,                0.58871,                0.36325,                 1.2756,                 1.0188,                 1.0332,               0.007855,               0.007855,               0.007855
                     67,                0.80719,                0.51526,                0.87327,                0.72799,                0.53954,                0.59523,                0.34588,                 1.3823,                 1.1788,                 1.0581,               0.007822,               0.007822,               0.007822
                     68,                0.80736,                0.50997,                0.87342,                0.74331,                0.49556,                0.56558,                0.34273,                 1.3362,                 1.3007,                 1.0454,               0.007789,               0.007789,               0.007789
                     69,                0.78413,                0.50133,                0.86912,                0.68926,                0.54352,                0.58116,                0.36914,                  1.246,                 1.0792,                 1.0369,               0.007756,               0.007756,               0.007756
                     70,                0.78548,                0.49826,                 0.8691,                0.76282,                 0.5027,                0.56291,                0.32842,                 1.3487,                 1.1398,                 1.0379,               0.007723,               0.007723,               0.007723
                     71,                0.79379,                0.50346,                0.87401,                0.72535,                0.52069,                0.58287,                0.34696,                 1.3384,                 1.1088,                 1.0565,                0.00769,                0.00769,                0.00769
                     72,                0.79075,                0.49924,                0.87264,                 0.7027,                0.54997,                0.58969,                0.35934,                 1.3067,                 1.0202,                 1.0523,               0.007657,               0.007657,               0.007657
                     73,                0.76846,                0.48765,                0.86579,                0.74678,                 0.5373,                0.59511,                0.35898,                 1.3018,                 1.0569,                 1.0479,               0.007624,               0.007624,               0.007624
                     74,                0.76104,                0.48249,                0.86428,                0.78428,                0.49378,                0.58552,                0.35793,                 1.2737,                 1.1258,                 1.0267,               0.007591,               0.007591,               0.007591
                     75,                 0.7802,                0.49278,                0.86702,                0.72828,                0.56306,                0.61463,                0.37124,                 1.2774,                 1.0033,                 1.0312,               0.007558,               0.007558,               0.007558
                     76,                0.76197,                0.48234,                0.86488,                0.73474,                 0.5166,                0.57549,                0.35088,                  1.299,                 1.1509,                 1.0459,               0.007525,               0.007525,               0.007525
                     77,                0.76695,                0.48127,                0.86541,                0.73286,                 0.5287,                0.59509,                0.36845,                 1.2526,                 1.0674,                 1.0424,               0.007492,               0.007492,               0.007492
                     78,                0.75038,                0.47234,                0.86336,                0.68922,                0.53641,                0.57278,                0.33028,                 1.3638,                 1.1782,                 1.0595,               0.007459,               0.007459,               0.007459
                     79,                0.73714,                0.46781,                0.86109,                0.71649,                0.55062,                0.60314,                 0.3722,                 1.2841,                 1.0292,                 1.0413,               0.007426,               0.007426,               0.007426
                     80,                0.72359,                0.45832,                0.85833,                0.71715,                0.52309,                0.58218,                0.34975,                 1.3049,                 1.2097,                 1.0295,               0.007393,               0.007393,               0.007393
                     81,                0.73221,                0.46027,                0.85992,                0.74663,                0.52575,                0.59838,                0.37217,                 1.2829,                 1.0917,                 1.0395,                0.00736,                0.00736,                0.00736
                     82,                0.72886,                0.45754,                0.85817,                0.74919,                 0.5222,                0.58921,                0.36381,                 1.2952,                 1.0509,                 1.0491,               0.007327,               0.007327,               0.007327
                     83,                0.72838,                0.45631,                0.85629,                0.72931,                 0.5444,                0.60358,                0.37484,                 1.2444,                  1.017,                 1.0231,               0.007294,               0.007294,               0.007294
                     84,                0.73684,                0.46013,                0.86026,                0.74598,                 0.5222,                0.58474,                 0.3598,                 1.2844,                 1.0854,                 1.0335,               0.007261,               0.007261,               0.007261
                     85,                0.73058,                0.45189,                0.85723,                0.74096,                0.54707,                0.60713,                0.38145,                 1.2434,                0.99887,                 1.0145,               0.007228,               0.007228,               0.007228
                     86,                0.71424,                0.44385,                0.85565,                0.73665,                0.54653,                0.60712,                0.37765,                 1.2724,                 1.0283,                 1.0405,               0.007195,               0.007195,               0.007195
                     87,                0.69932,                0.43494,                0.85413,                0.70975,                0.55506,                0.60169,                0.37308,                 1.2492,                 1.0558,                 1.0353,               0.007162,               0.007162,               0.007162
                     88,                0.71117,                0.44427,                0.85459,                0.73297,                0.55151,                0.60092,                0.37382,                 1.2415,                 1.0063,                 1.0293,               0.007129,               0.007129,               0.007129
                     89,                0.71129,                0.44395,                0.85359,                0.72269,                0.54391,                0.60017,                0.36994,                  1.264,                0.97834,                 1.0458,               0.007096,               0.007096,               0.007096
                     90,                0.70579,                0.44265,                0.85594,                0.72246,                 0.5524,                0.61213,                0.38392,                 1.2509,                 1.0377,                   1.04,               0.007063,               0.007063,               0.007063
                     91,                0.70529,                0.44393,                0.85479,                 0.7368,                0.50355,                0.57995,                0.34738,                 1.3457,                  1.289,                 1.0553,                0.00703,                0.00703,                0.00703
                     92,                0.69173,                0.43381,                0.85233,                0.75816,                0.52398,                0.59951,                0.37532,                 1.2585,                 1.0969,                 1.0399,               0.006997,               0.006997,               0.006997
                     93,                0.69341,                0.43194,                0.85234,                0.73062,                0.55861,                0.61716,                0.38534,                 1.2407,                 1.0241,                 1.0398,               0.006964,               0.006964,               0.006964
                     94,                0.69916,                0.43957,                0.85219,                0.67088,                0.56306,                0.59896,                0.36717,                  1.261,                 1.0604,                 1.0338,               0.006931,               0.006931,               0.006931
                     95,                0.68918,                0.42996,                0.85107,                0.71931,                0.52753,                0.59755,                0.36665,                 1.2614,                 1.0819,                 1.0422,               0.006898,               0.006898,               0.006898
                     96,                0.69381,                0.43037,                0.85003,                 0.7371,                0.53552,                0.61519,                0.38551,                 1.2552,                 1.1034,                 1.0364,               0.006865,               0.006865,               0.006865
                     97,                0.70438,                0.43152,                0.85328,                0.78666,                0.53705,                0.62384,                0.38914,                 1.2256,                  0.958,                 1.0273,               0.006832,               0.006832,               0.006832
                     98,                0.67002,                0.41546,                0.84484,                0.75293,                0.55062,                0.62186,                0.38882,                 1.2312,                0.96459,                 1.0314,               0.006799,               0.006799,               0.006799
                     99,                 0.6604,                0.40986,                0.84541,                 0.7044,                0.56039,                0.61374,                 0.3878,                  1.215,                0.98026,                 1.0299,               0.006766,               0.006766,               0.006766
                    100,                0.67295,                0.41729,                0.84968,                0.72585,                0.55728,                0.60779,                0.38119,                 1.2141,                0.97681,                  1.028,               0.006733,               0.006733,               0.006733
                    101,                0.67419,                0.41776,                0.84749,                0.71149,                0.56128,                0.60953,                0.37829,                 1.2582,                 1.0284,                 1.0549,                 0.0067,                 0.0067,                 0.0067
                    102,                0.66408,                0.41148,                0.84671,                0.71424,                0.55329,                0.61759,                0.38831,                 1.2448,                 1.0705,                 1.0465,               0.006667,               0.006667,               0.006667
                    103,                0.66968,                0.42052,                0.84666,                0.76473,                 0.5373,                0.61875,                0.38847,                 1.2375,                 1.0211,                 1.0389,               0.006634,               0.006634,               0.006634
                    104,                 0.6587,                0.40655,                0.84443,                0.74764,                0.55516,                0.61822,                0.39215,                 1.2277,                 1.0467,                 1.0383,               0.006601,               0.006601,               0.006601
                    105,                0.66446,                 0.4126,                0.84856,                 0.7275,                0.55481,                0.60955,                0.38161,                 1.2358,                0.98665,                 1.0368,               0.006568,               0.006568,               0.006568
                    106,                0.65542,                0.40597,                0.84464,                0.71378,                0.55369,                0.60775,                0.37282,                 1.2643,                 1.0127,                 1.0408,               0.006535,               0.006535,               0.006535
                    107,                0.67822,                0.41565,                0.84652,                0.75688,                0.51427,                0.59755,                 0.3722,                  1.279,                 1.0947,                 1.0491,               0.006502,               0.006502,               0.006502
                    108,                0.65364,                0.39929,                0.84441,                0.71023,                0.52575,                0.59568,                0.37285,                 1.2463,                 1.1552,                 1.0387,               0.006469,               0.006469,               0.006469
                    109,                0.65331,                0.39927,                0.84573,                0.72074,                0.55595,                0.61167,                0.38332,                  1.248,                 1.0722,                  1.044,               0.006436,               0.006436,               0.006436
                    110,                0.64352,                 0.3963,                0.84411,                0.69182,                0.57018,                0.61863,                0.39168,                 1.2209,                 1.0459,                   1.03,               0.006403,               0.006403,               0.006403
                    111,                0.63295,                 0.3951,                 0.8414,                0.77766,                0.52184,                 0.6201,                0.38399,                 1.2547,                 1.0616,                 1.0354,                0.00637,                0.00637,                0.00637
                    112,                0.65062,                0.39798,                 0.8466,                0.72001,                0.56866,                0.61311,                0.37797,                 1.2491,                 1.0474,                   1.03,               0.006337,               0.006337,               0.006337
                    113,                0.63372,                0.39178,                0.84092,                0.75902,                0.51066,                0.60097,                0.38587,                 1.2155,                 1.1178,                 1.0498,               0.006304,               0.006304,               0.006304
                    114,                0.64063,                0.39557,                0.84232,                0.75388,                0.55223,                  0.632,                0.40065,                 1.2162,                 1.0131,                 1.0387,               0.006271,               0.006271,               0.006271
                    115,                0.62875,                0.38857,                0.83974,                0.73044,                0.56306,                0.61844,                0.39259,                 1.2256,                 1.0804,                 1.0336,               0.006238,               0.006238,               0.006238
                    116,                0.62949,                0.38753,                0.84071,                0.69418,                0.55438,                0.60661,                0.37636,                 1.2592,                 1.0613,                  1.047,               0.006205,               0.006205,               0.006205
                    117,                0.63779,                0.39514,                0.84236,                0.70694,                0.55684,                0.59821,                0.37777,                 1.2411,                 1.0249,                 1.0567,               0.006172,               0.006172,               0.006172
                    118,                0.62686,                0.38993,                   0.84,                0.70632,                0.55963,                0.60753,                0.38819,                  1.232,                0.97773,                 1.0479,               0.006139,               0.006139,               0.006139
                    119,                0.62413,                0.38713,                0.84297,                0.70174,                0.54618,                0.59822,                0.37577,                 1.2255,                 1.0334,                 1.0394,               0.006106,               0.006106,               0.006106
                    120,                0.62825,                0.38802,                 0.8408,                0.75052,                 0.5595,                0.62102,                0.39071,                 1.2409,                0.98615,                  1.044,               0.006073,               0.006073,               0.006073
                    121,                0.61745,                  0.382,                 0.8376,                0.70923,                0.55151,                0.61176,                0.39596,                 1.2178,                 1.1097,                 1.0333,                0.00604,                0.00604,                0.00604
                    122,                0.61895,                0.37565,                0.83853,                0.75971,                0.53908,                0.62185,                0.39068,                 1.2122,                 1.0854,                 1.0326,               0.006007,               0.006007,               0.006007
                    123,                 0.6065,                0.37363,                0.83612,                0.76266,                0.55595,                0.61843,                0.39871,                  1.209,                 1.0295,                  1.024,               0.005974,               0.005974,               0.005974
                    124,                0.61464,                0.38066,                0.83684,                0.76257,                0.54263,                0.62442,                0.39963,                 1.2049,                 1.0356,                 1.0441,               0.005941,               0.005941,               0.005941
                    125,                0.61953,                0.37833,                0.83956,                0.71349,                0.56838,                0.61349,                0.38588,                 1.2287,                 1.0167,                 1.0542,               0.005908,               0.005908,               0.005908
                    126,                0.60652,                0.36846,                0.83468,                0.74244,                0.55041,                0.60845,                0.38459,                 1.2276,                 1.0178,                 1.0448,               0.005875,               0.005875,               0.005875
                    127,                0.60075,                 0.3747,                0.83945,                0.75203,                0.54946,                0.61311,                0.39175,                 1.1959,                 1.0207,                 1.0298,               0.005842,               0.005842,               0.005842
                    128,                0.59389,                0.36623,                 0.8335,                0.73241,                0.53908,                0.60892,                0.39673,                 1.2116,                  1.134,                 1.0297,               0.005809,               0.005809,               0.005809
                    129,                0.60164,                0.36974,                0.83669,                0.75356,                0.54973,                0.62384,                0.40287,                 1.2242,                 1.0738,                 1.0404,               0.005776,               0.005776,               0.005776
                    130,                0.59918,                 0.3694,                0.83649,                0.82141,                0.51332,                0.61324,                0.39083,                 1.2118,                 1.0427,                 1.0294,               0.005743,               0.005743,               0.005743
                    131,                0.59787,                0.36887,                0.83483,                0.78455,                0.54007,                0.61624,                0.39334,                 1.1774,                 1.0092,                  1.023,                0.00571,                0.00571,                0.00571
